년,월,일,요일,휴일여부,평균기온(°C),최저기온(°C),최고기온(°C),평균 풍속(m/s),평균 상대습도(%),평균 증기압(hPa),합계 일사(MJ/m2),최대전력(MW)
2006,11,24,5,0,7.3,4.8,12.6,3.5,47.5,4.9,9.63,50708
2006,11,25,6,1,9.1,4,16.2,2.5,49.6,5.8,9.76,47032
2006,11,26,7,1,11.3,8.3,13.8,2,51,6.9,4.08,44446
2006,11,27,1,0,8.1,5.8,12,2.9,79.1,8.7,1,50995
2006,11,28,2,0,5.1,2.5,7,2.8,72.5,6.6,1.38,51062
2006,11,29,3,0,2,0,5,2.1,47.1,3.3,9.2,51796
2006,11,30,4,0,1.8,-0.6,3.5,1.8,82.3,5.8,2.67,52071
2006,12,1,5,0,3.1,0.8,5.9,1.9,72.3,5.5,6.6,51910
2006,12,2,6,1,-2.8,-6.1,3,3.9,50.8,2.5,10.14,50181
2006,12,3,7,1,-4.5,-8.5,-0.8,2.4,44.1,1.8,10.54,48186
2006,12,4,1,0,-1.4,-5.4,2.5,1.8,44.3,2.4,10.1,54505
2006,12,5,2,0,2.4,-0.4,6.6,1.8,59.8,4.4,5.58,53883
2006,12,6,3,0,3.2,-0.6,6.9,2.2,69.4,5.4,6.31,53425
2006,12,7,4,0,5,3.5,7.4,1.7,68.3,6,3.87,53798
2006,12,8,5,0,6.6,4,9.1,3.1,59.6,5.9,4.79,53267
2006,12,9,6,1,2.5,-1.2,5.9,2.7,73.9,5.6,3.77,50022
2006,12,10,7,1,-0.4,-3.5,3.7,2.2,43.9,2.5,9.51,47885
2006,12,11,1,0,1.8,-2,6,1.8,51.8,3.6,6.24,54008
2006,12,12,2,0,5.2,1.2,9.5,1.7,61.8,5.6,5.64,52941
2006,12,13,3,0,5.7,3.5,9.8,2,61.8,5.7,4.63,52796
2006,12,14,4,0,3.3,1.1,6.1,1.1,51.9,4,4.76,53361
2006,12,15,5,0,3.2,0.6,6.4,1.6,80.5,6.3,2.77,53006
2006,12,16,6,1,2.4,-0.2,4.8,2.1,70.3,5.1,6.84,50458
2006,12,17,7,1,-1,-3.9,1.6,2,80.5,4.6,1.68,48950
2006,12,18,1,0,-2.4,-5.4,1.1,1.7,54.4,2.6,8.91,55248
2006,12,19,2,0,0.8,-4.1,5,2.3,53.1,3.5,8.03,54805
2006,12,20,3,0,4.1,1.7,8.1,1.8,61.4,5.1,5.82,53669
2006,12,21,4,0,3.6,0.1,8.1,1.3,63.3,4.9,6.65,53788
2006,12,22,5,0,4.1,2,7.3,1.9,65.5,5.4,5.22,53114
2006,12,23,6,1,2.5,-0.8,7,1.9,62.9,4.6,7.89,49919
2006,12,24,7,1,2.4,-1.7,7.3,1.4,57.1,4.1,6.76,47245
2006,12,25,1,1,5.8,0.4,12.6,1.6,64.5,6,7.66,47886
2006,12,26,2,0,7.1,2.5,12.6,1.8,67.5,6.8,7.79,52176
2006,12,27,3,0,0.9,-4.3,5.6,3.4,64.4,4.5,2.25,53070
2006,12,28,4,0,-8.4,-11.3,-4.3,4.6,40.9,1.3,8.25,55508
2006,12,29,5,0,-8.1,-12.3,-3.7,2,37.9,1.2,9.32,54003
2006,12,30,6,1,-3.6,-8.8,-0.1,1.3,39.5,1.7,7.04,51396
2006,12,31,7,1,0.7,-4.4,6.1,1.3,35.6,2.3,8.54,47702
2007,1,1,1,1,3.3,0,6,1.3,44.5,3.5,3.4,45479
2007,1,2,2,0,3.1,1.5,4.5,1.4,80.1,6.2,1.2,51305
2007,1,3,3,0,5.3,1.6,9.3,1.9,63.9,5.7,6.02,52861
2007,1,4,4,0,4.8,0.8,11.8,1.5,58.9,5.1,7.91,52790
2007,1,5,5,0,4.5,1,9,2.1,60.9,5.2,6.01,52616
2007,1,6,6,1,-1.2,-4.8,4.6,4.3,76.6,4.4,2.08,51321
2007,1,7,7,1,-3.9,-6.5,-0.8,2.9,63.6,2.8,7.97,49141
2007,1,8,1,0,-3,-4.6,0.2,2.7,52.5,2.5,9.87,54753
2007,1,9,2,0,-1.7,-6,2.5,1.5,58.9,3.1,8.27,54683
2007,1,10,3,0,-0.4,-3,2.9,1.7,62.5,3.6,7.8,54312
2007,1,11,4,0,-1.6,-4.5,1.5,1.5,44,2.3,7.16,54657
2007,1,12,5,0,-3,-5.8,-0.8,2.5,43.6,2.1,9.99,54687
2007,1,13,6,1,-5.2,-7.6,-2.2,2.2,41,1.6,10.34,52184
2007,1,14,7,1,-2.7,-7.6,2.5,1.5,39.5,1.8,10.22,49782
2007,1,15,1,0,-0.2,-4.5,4,1.4,54.4,3.3,6.77,55066
2007,1,16,2,0,2.2,-0.6,5.3,1.4,65,4.7,5.65,54399
2007,1,17,3,0,2.3,-0.8,4.5,2.1,70.3,5.1,7.62,53672
2007,1,18,4,0,1,-1.1,4.3,2.5,50.3,3.3,9.52,54064
2007,1,19,5,0,0.2,-3.4,4.4,1.4,45.1,2.7,9.42,53927
2007,1,20,6,1,1,-2.7,6.1,1.3,40.6,2.6,8.28,50630
2007,1,21,7,1,1.8,-2.5,7.1,1.4,48.6,3.4,7.32,48293
2007,1,22,1,0,2,-1.1,5.5,2.5,65.4,4.6,7.9,53724
2007,1,23,2,0,1.9,-1.6,6,1.5,58.8,4,7.16,53683
2007,1,24,3,0,1.5,-1.8,5.5,1.8,54.4,3.6,9.49,53453
2007,1,25,4,0,1,-2,4.6,1.4,55.6,3.6,7.38,53636
2007,1,26,5,0,1.4,-0.2,4.3,2.2,66.6,4.6,4.15,53845
2007,1,27,6,1,0.7,-1.5,3.5,2.3,61.3,3.9,6.11,50696
2007,1,28,7,1,0.2,-3,4.4,2.1,55.3,3.4,9.84,48521
2007,1,29,1,0,1,-2.7,4.9,1.9,59.3,3.9,8.66,54090
2007,1,30,2,0,-0.4,-5,2.7,3.7,54.8,3.4,10.8,54663
2007,1,31,3,0,-3.7,-6.5,-0.3,2.9,46.6,2.1,8.03,54626
2007,2,1,4,0,-5.4,-8.3,-1.5,3.1,48.8,1.9,10.02,55402
2007,2,2,5,0,-5,-8.6,-0.5,2.2,45.8,1.8,11.6,55071
2007,2,3,6,1,0.3,-5.6,6.4,2.9,61.5,3.9,3.52,52482
2007,2,4,7,1,3,-2.2,9.3,1.2,39.3,2.9,11.85,48825
2007,2,5,1,0,4.5,0.3,8.1,1.5,62.5,5.5,4.92,53613
2007,2,6,2,0,8,5.5,13.3,1.6,65.4,7.1,6.92,52646
2007,2,7,3,0,7.1,1.2,13.8,1.1,52.1,5.1,11,52411
2007,2,8,4,0,5.6,4.5,6.5,1.8,77.5,7.1,0.51,52466
2007,2,9,5,0,4.6,3.9,6.1,2.8,70.3,6,5.87,52746
2007,2,10,6,1,3.5,0.4,6,3.5,59.5,4.8,7.87,49842
2007,2,11,7,1,1.3,-2.5,5.8,2.4,51.1,3.4,13.29,47620
2007,2,12,1,0,3.4,-0.8,8.3,1.8,58.3,4.5,11.47,53266
2007,2,13,2,0,3.7,1.2,7.4,2.7,64.5,5.1,2.67,53548
2007,2,14,3,0,-0.1,-3.2,4,4.5,59.6,3.9,10.21,54222
2007,2,15,4,0,0,-3.5,4.4,3.6,31.6,1.9,14.51,53771
2007,2,16,5,0,3.1,-3.2,9.5,1.8,30.6,2.2,13.82,51247
2007,2,17,6,1,6.2,3.5,10.1,1.9,44,4.3,6.07,45801
2007,2,18,7,1,5.6,0.6,12.1,2,49.6,4.4,13.56,39596
2007,2,19,1,1,4.4,1.7,10.3,1.7,64.8,5.3,12.48,41617
2007,2,20,2,0,5.6,0.4,12,1.7,46.9,3.9,13.5,46246
2007,2,21,3,0,5.2,2.2,8.5,1.3,70,6.3,5.34,50523
2007,2,22,4,0,7.6,2.5,13.1,2.9,64.3,6.5,10.49,51563
2007,2,23,5,0,2.9,-0.6,7.4,3.4,39.8,2.9,15.91,52025
2007,2,24,6,1,4.3,-1.7,9.3,1.9,27.6,2.3,12.44,48844
2007,2,25,7,1,7.3,4.5,11.5,2.1,48.6,5,8.99,46255
2007,2,26,1,0,8.3,3.7,14,2.1,48.9,5.2,15.04,51578
2007,2,27,2,0,7.7,3.9,12.5,2.1,58.3,6.1,11.51,51351
2007,2,28,3,0,8.1,2.7,14.8,2.8,37.1,3.8,16.51,50771
2007,3,1,4,1,10.2,3.9,15.3,1.7,29.4,3.5,9.94,48345
2007,3,2,5,0,8.3,6.5,12,2.6,80.8,8.8,0.16,50297
2007,3,3,6,1,10.4,8.6,12,1.5,88.8,11.4,3.08,47119
2007,3,4,7,1,10.9,5.5,14.1,4.4,81.4,10.8,1.76,44937
2007,3,5,1,0,-2.1,-5.3,5.5,5.9,64.9,3.5,3.65,53762
2007,3,6,2,0,-5,-7.6,-1.6,4.1,38.9,1.6,17.37,54396
2007,3,7,3,0,-2.8,-6.9,1.2,2.8,58.4,2.9,14.31,54041
2007,3,8,4,0,0.7,-3.5,3.9,2.5,63.4,4.2,8.51,53245
2007,3,9,5,0,4.9,0.6,9.3,2.1,61.1,5.2,14.17,52526
2007,3,10,6,1,2.3,-3.5,6.5,3.9,55.4,4.3,4.71,50077
2007,3,11,7,1,0.1,-3.7,3.5,3.8,38.8,2.4,15.45,47720
2007,3,12,1,0,3.1,-1.8,7.5,2.9,45.1,3.4,18.74,52923
2007,3,13,2,0,5.1,0.6,10.1,2.3,54.5,4.6,16.82,52735
2007,3,14,3,0,6.6,1.3,11.6,1.9,57,5.3,14.25,52311
2007,3,15,4,0,9.1,5,14.5,1.9,34.1,3.9,15.08,51963
2007,3,16,5,0,7.9,5,12.8,2.7,45.1,4.8,13.52,51638
2007,3,17,6,1,6.9,3.2,11.6,2.1,41.8,4.1,13.39,48400
2007,3,18,7,1,6.3,1.7,11.6,2.2,34.1,3.2,18.26,46116
2007,3,19,1,0,6.8,1.8,12.3,2.1,41.5,4,16.12,51972
2007,3,20,2,0,5.4,1.7,10.1,3,53.1,4.8,11.41,52099
2007,3,21,3,0,6.7,5.4,8.3,2.8,74.4,7.5,0.89,51900
2007,3,22,4,0,7.9,6,12.6,3.1,76.4,8.2,9.12,51596
2007,3,23,5,0,10.8,6,16.2,2.1,59.1,7.4,13.02,50399
2007,3,24,6,1,9.5,7.8,13,2.5,84.6,10.2,3.44,47642
2007,3,25,7,1,8,4.4,12.3,3.2,66.9,7.2,16.21,45010
2007,3,26,1,0,9.6,3,13.5,2.5,52.3,6.2,11.49,50495
2007,3,27,2,0,10.5,8.3,13.8,3.2,67.6,8.7,7.25,50637
2007,3,28,3,0,5.5,3,9.5,1.9,79.9,7.3,1.86,50364
2007,3,29,4,0,5.6,1.8,10.6,2.5,78.1,7.1,6.48,50695
2007,3,30,5,0,9.6,3.4,15.6,1.7,61,7,18.89,49895
2007,3,31,6,1,8.9,7.9,11.1,2.7,83.3,9.7,2.59,46890
2007,4,1,7,1,9.1,6.5,13.3,2.6,55.4,6.3,12.06,44273
2007,4,2,1,0,5.6,3.2,8.8,3.3,46.8,4.2,18.6,50387
2007,4,3,2,0,5.5,1.6,9.1,3.6,40.8,3.7,15.84,50750
2007,4,4,3,0,6.3,2,11.1,3.3,44,4.1,22.12,50387
2007,4,5,4,0,8.3,2.5,13.6,2.1,45.9,4.8,18.32,49793
2007,4,6,5,0,9.5,6.5,14.6,2.3,40,4.8,16.85,49193
2007,4,7,6,1,9.3,6.3,13.8,2.3,65.8,7.7,13.42,45996
2007,4,8,7,1,9.5,6,14.6,2.6,64.9,7.6,17.76,44212
2007,4,9,1,0,10.8,5.6,16,3.1,46.3,5.6,21.49,49152
2007,4,10,2,0,10.4,9,14.3,2.5,54.8,7,6.77,49231
2007,4,11,3,0,11.1,6.8,17,2.9,56.1,7.1,17.27,48804
2007,4,12,4,0,11.8,8.3,15.6,2.3,63.9,8.6,7.29,48860
2007,4,13,5,0,9.6,7.5,14.3,4.4,84.5,10.3,0.74,49213
2007,4,14,6,1,10.5,5.5,15.8,3,61.5,7.5,19.61,45352
2007,4,15,7,1,12.2,8,17.6,2.5,56.5,7.7,18.79,43540
2007,4,16,1,0,9.5,7.5,13.6,3.3,62,7.4,10.42,49220
2007,4,17,2,0,10.4,5.6,15.6,2.2,55.9,6.8,17.24,49416
2007,4,18,3,0,11.1,6.3,16.6,2.1,46,5.9,19.37,49128
2007,4,19,4,0,12.7,8.5,17.5,3.7,40.8,5.9,15.05,48635
2007,4,20,5,0,12.5,10.1,14.5,3.6,70.4,10.4,2.5,48523
2007,4,21,6,1,15.2,11.8,20,2.4,82.3,14.3,13.14,44603
2007,4,22,7,1,13.1,11.1,16.2,2.9,60.1,9,13.55,43033
2007,4,23,1,0,14.3,9.3,19.6,2.4,32.6,5.2,21.79,47957
2007,4,24,2,0,12.9,10.8,16.7,2.2,51.1,7.6,12.12,48396
2007,4,25,3,0,12.9,9.3,17.7,3.7,60,8.9,20.99,47768
2007,4,26,4,0,14.7,8.1,21.1,2.4,46.3,7.1,23.53,47841
2007,4,27,5,0,15.2,10.3,21,2.7,34.3,5.7,24.27,47380
2007,4,28,6,1,14.8,10,20.7,3.1,40.8,6.6,24.45,43641
2007,4,29,7,1,16.3,10.8,22.5,2.8,40.5,7.2,22.98,41703
2007,4,30,1,0,15.7,11.3,18.7,1.5,38,6.8,6.31,46566
2007,5,1,2,0,14,11.6,16.8,2.1,78.6,12.7,4.7,44748
2007,5,2,3,0,15.6,11.1,21.2,3.1,60.6,10.5,23.31,46980
2007,5,3,4,0,15.3,13,19.5,3.4,75.4,13.3,9.77,47818
2007,5,4,5,0,16.3,13.8,21.7,3.7,75.4,14,14.52,46928
2007,5,5,6,1,19.2,13.8,26.1,1.9,65.4,14.2,16.73,42554
2007,5,6,7,1,20,15.5,25.2,2.3,51.3,11.8,18.62,41572
2007,5,7,1,0,19.5,13.8,26.1,3,46.9,10.3,23.13,47691
2007,5,8,2,0,19.4,15.3,25.6,3.5,55.8,12.5,16.9,48343
2007,5,9,3,0,15.9,10.8,22.2,3,65,11.4,10.21,48240
2007,5,10,4,0,15.7,9,22.8,2.2,56.8,9.7,24.08,47986
2007,5,11,5,0,18.7,12.5,24.7,2.2,42.9,8.9,18.93,47697
2007,5,12,6,1,13,11.1,18.6,3,88,13.5,0.62,44727
2007,5,13,7,1,16.6,10,22.8,3.5,54.4,9.6,25.54,41961
2007,5,14,1,0,16.5,14.1,20.7,4,67.1,12.7,12.49,47849
2007,5,15,2,0,19.6,12.6,25.2,1.8,51.3,10.9,20.87,47992
2007,5,16,3,0,17.3,13.6,22,2.7,76.9,15.1,3.66,48066
2007,5,17,4,0,18.3,13.3,24,3.7,60.4,12.2,23.03,47865
2007,5,18,5,0,14.3,12.5,18.8,2.5,81.3,13.4,6.6,47557
2007,5,19,6,1,16,12.5,20,1.4,71.9,13,12.89,43957
2007,5,20,7,1,17.4,12,23.1,2,61.6,12,24.57,41560
2007,5,21,1,0,18.4,12.8,24.1,2.2,43,8.5,24.27,47770
2007,5,22,2,0,19.7,12.6,26,2,47.8,11,24.2,48292
2007,5,23,3,0,20.7,15.5,25.6,1.7,48.9,11.7,13.49,48294
2007,5,24,4,1,19.8,18.3,22.2,1.6,78.4,18.3,3.78,45392
2007,5,25,5,0,19.7,16.8,23.1,3.2,71.6,16.4,23.43,47395
2007,5,26,6,1,20.3,14.6,25.7,3.4,50.3,11.2,25.7,43974
2007,5,27,7,1,22.5,16,30.1,2.2,52,13.5,24.42,41604
2007,5,28,1,0,21.3,16.2,27.5,2.8,53.9,13.6,22.73,48731
2007,5,29,2,0,18.1,15.8,20.8,2.8,76.4,16,4.47,48714
2007,5,30,3,0,19.7,15.3,24.7,2.4,64.5,14.6,23.87,48365
2007,5,31,4,0,22.2,16.5,27.2,1.5,51.3,13.4,21.82,49166
2007,6,1,5,0,20.4,16.7,22.2,2.1,61.8,15.1,9.92,47696
2007,6,2,6,1,23.2,17.2,28.6,1.6,52.3,14.4,23.52,44827
2007,6,3,7,1,23.8,19,29.6,2,54,15.9,24.64,41893
2007,6,4,1,0,22.4,19.3,25.8,2.5,60.5,16.4,17.02,50104
2007,6,5,2,0,19.9,18.3,21.5,3.2,73,17.2,7.92,49696
2007,6,6,3,1,20.1,17.5,24.8,2.6,72.6,17.1,15.55,46001
2007,6,7,4,0,19.3,17.7,21.7,2.1,79.4,18,3.76,50041
2007,6,8,5,0,19.4,17.2,23.8,2.5,71.6,16.3,10.91,50084
2007,6,9,6,1,20.3,14.1,25.7,2.2,53.5,12.7,21.68,44573
2007,6,10,7,1,23.6,16.6,30.7,1.9,50.5,14.5,25.93,42197
2007,6,11,1,0,24.4,19.2,30,2.2,48.4,14.4,24.09,51890
2007,6,12,2,0,24.4,19.7,29.6,2,50.4,15.3,22.35,52459
2007,6,13,3,0,23.8,19.5,29.3,2,53.3,15.6,18.71,52072
2007,6,14,4,0,23.4,19.8,28.5,2.8,53.3,15,19.23,51176
2007,6,15,5,0,23.1,18.2,28.5,3.2,32.6,9.2,21.65,50677
2007,6,16,6,1,25.5,18.7,32.2,2.6,24,7.6,29.06,46484
2007,6,17,7,1,25.6,18.7,30.7,2.5,26.6,8.8,25.97,42762
2007,6,18,1,0,26.3,20.5,33.2,1.8,38.1,12.6,25.87,53508
2007,6,19,2,0,26.4,21.5,32.2,2,49.8,17,21.27,54527
2007,6,20,3,0,24.2,21.5,28.6,2.5,65.6,19.9,19.03,55016
2007,6,21,4,0,21,19.2,23.2,1.7,88.8,22.4,3.69,52659
2007,6,22,5,0,25.4,19.5,31.7,1.9,61.5,19.2,23.77,53477
2007,6,23,6,1,24.8,21.3,29.5,2.1,63.6,20.2,14.31,48084
2007,6,24,7,1,21.2,17.8,24.5,2.2,79.9,20.3,7.91,43047
2007,6,25,1,0,21.7,19.2,25.2,2.1,83.4,21.8,6.91,51570
2007,6,26,2,0,25.4,21.3,30.6,2,64.9,20.9,24.38,54551
2007,6,27,3,0,25.9,21.5,30.6,1.7,65.5,21.8,15.11,55800
2007,6,28,4,0,24.6,23,27.2,3,87.9,27.5,3.41,55659
2007,6,29,5,0,21.8,21.1,23.7,3.5,86.5,23,2.28,53249
2007,6,30,6,1,24.2,21,28.7,2.1,72.5,22,11.59,48170
2007,7,1,7,1,19.8,19,23.2,3.9,93,21.8,2.65,42444
2007,7,2,1,0,20.6,18.7,22.8,3.3,90.6,22.3,4.79,51075
2007,7,3,2,0,23.6,20.3,27.3,1.5,78.5,22.9,12.53,53385
2007,7,4,3,0,22.7,20.7,25.3,1.7,82.3,23,7.05,51555
2007,7,5,4,0,22.6,20.7,25.1,2.5,82.4,23,7.37,53249
2007,7,6,5,0,26.2,21.3,31.1,1.6,65.4,22,21.69,54093
2007,7,7,6,1,26.4,22.7,30.7,2.3,65.9,22.8,21.01,49036
2007,7,8,7,1,25.8,22.6,30.2,1.8,70.8,23.5,15.29,45148
2007,7,9,1,0,25.9,21.7,30.3,3,62,20.6,22.34,53837
2007,7,10,2,0,22.4,19.5,25.1,4.5,66.9,18.3,11.8,51588
2007,7,11,3,0,18.9,17.7,21.1,3.3,90,20,2.15,51130
2007,7,12,4,0,23.4,20.1,28,1.8,72.9,20.9,18.41,54189
2007,7,13,5,0,25.7,21.6,30.7,2.9,63.4,21,20.43,54314
2007,7,14,6,1,24,22,27.8,5,54.9,16.6,20.67,46809
2007,7,15,7,1,24.7,19.1,29,2.3,55.6,17.4,21.48,44106
2007,7,16,1,0,19.9,18.6,25.2,3.9,91.6,21.7,2.08,50296
2007,7,17,2,1,22.4,19,27.7,1.9,78.9,21.3,13.99,47556
2007,7,18,3,0,26,19.7,31,1.6,65.9,21.9,22.3,55774
2007,7,19,4,0,24.1,23.3,26.8,2.2,89.9,27.4,1.09,53691
2007,7,20,5,0,26.2,23.1,30,1.5,78,26.6,12.54,54439
2007,7,21,6,1,23.6,22,26.2,1.7,71.8,21.2,5.44,47133
2007,7,22,7,1,24.6,20.7,29.7,2,64.5,20,21.57,44004
2007,7,23,1,0,25.5,21.7,29.3,2,61.8,20.2,16.12,53359
2007,7,24,2,0,23.4,21.1,26.7,1.7,85.6,25,4.44,53655
2007,7,25,3,0,24.7,23.2,26.7,2.3,81.8,25.8,6.25,54925
2007,7,26,4,0,26.7,23,31.2,1.7,71,24.8,16.77,56929
2007,7,27,5,0,26.9,25.1,29.7,3,75.8,27.2,11.26,57913
2007,7,28,6,1,25.1,24.1,26.2,2.2,83.9,27.2,4.27,51138
2007,7,29,7,1,24.6,21.7,27.2,1.7,81.9,25.6,7.24,45338
2007,7,30,1,0,26.4,22.2,31.2,1.9,70.6,24.2,20.09,53122
2007,7,31,2,0,26.4,23.5,29.8,2.1,70,24.2,15.23,53112
2007,8,1,3,0,27.2,25.1,30.1,4.1,76.8,28,9.53,52123
2007,8,2,4,0,27.8,25.7,30.2,3.1,79.5,30,6.92,52180
2007,8,3,5,0,27.5,25.2,32.2,2.2,74.6,27.5,13.34,52597
2007,8,4,6,1,24.5,22.2,26.1,2.1,86.5,27,2.49,45846
2007,8,5,7,1,24.8,22.2,27.7,2,79.9,25.3,8.93,44620
2007,8,6,1,0,25.7,24,29.3,1.9,74.5,24.8,10.94,51374
2007,8,7,2,0,23.8,22.3,25.2,2.3,87.5,26.2,2.98,51701
2007,8,8,3,0,25.3,21.8,27.7,2.9,85.3,28,2.9,52869
2007,8,9,4,0,26.1,22.2,29.2,4.1,84.1,28.9,5.59,56308
2007,8,10,5,0,27.7,25.7,31,4.1,76.9,28.9,13.33,57432
2007,8,11,6,1,28.7,25.5,33,1.8,67,26.4,13.6,52383
2007,8,12,7,1,26.2,24.6,28.1,3.3,77.9,26.8,3.5,46532
2007,8,13,1,0,27.6,24.8,30.3,2.2,75.4,28,8.01,57454
2007,8,14,2,0,25.8,25,28.6,3,86.5,29.3,2.79,57455
2007,8,15,3,1,26.4,23.7,29.5,1.9,79.1,27.7,7.58,52530
2007,8,16,4,0,27.2,25.3,30.8,2.6,80.8,29.3,16.97,59925
2007,8,17,5,0,27.6,24.2,32.2,1.6,71.6,26.3,20.86,60603
2007,8,18,6,1,26.9,24.2,31.2,2.1,74,26.5,20.7,54787
2007,8,19,7,1,27.3,25,31,2.2,72.4,26.4,18.24,49080
2007,8,20,1,0,27.2,24.5,31,2.2,74,26.7,14.96,61545
2007,8,21,2,0,27.4,25.8,29.7,3.2,79,29.1,11.56,62285
2007,8,22,3,0,27.5,24.2,31.8,2.4,67.6,24.7,20.05,61661
2007,8,23,4,0,26.9,21.8,33.2,1.7,65.3,22.8,22.78,60529
2007,8,24,5,0,27.2,22.3,31.7,1.8,65.3,23.4,18.49,61511
2007,8,25,6,1,28.3,25.3,33,2.4,71.5,27.6,18.45,56418
2007,8,26,7,1,28,25.1,32.2,2.3,72,27.3,14.16,50541
2007,8,27,1,0,26.7,24.2,30,3.9,80,28.4,10.99,61604
2007,8,28,2,0,26.7,23.7,30.8,1.8,69.6,24.4,12.41,60092
2007,8,29,3,0,23.3,20.7,26.3,4.2,67.9,19.7,6.88,55558
2007,8,30,4,0,23.2,21.2,25.6,3.5,57,16.5,7.11,52947
2007,8,31,5,0,23.7,19.8,27.1,2.1,59.4,17.7,13.77,52790
2007,9,1,6,1,20.4,19.2,23.2,2.8,81.9,19.9,1.23,46815
2007,9,2,7,1,20.7,19,22.7,2.3,77.5,19.2,7.53,42545
2007,9,3,1,0,22.6,18.2,27.6,1.7,72.6,19.9,17.1,52027
2007,9,4,2,0,22.4,20.8,25,2.3,72.6,20,6.28,51847
2007,9,5,3,0,21.3,19,24.2,3,69.3,17.7,6.37,51041
2007,9,6,4,0,17.8,16.8,20,2.2,85.8,17.8,2.57,50204
2007,9,7,5,0,21.2,17.3,26.5,1.4,71.5,18.1,13.59,51134
2007,9,8,6,1,21.8,18.2,26,2.7,61.4,15.9,20.76,47020
2007,9,9,7,1,21.9,17.3,27.3,2.1,63.8,16.6,19.73,43371
2007,9,10,1,0,23.7,20.1,28.3,2.3,74.4,21.8,13.62,53671
2007,9,11,2,0,24.2,21.8,28.1,1.8,71.5,21.7,9.56,54045
2007,9,12,3,0,24,20,28.6,1.7,70,21,15.29,54931
2007,9,13,4,0,24.2,20.1,27.8,1.6,69.3,20.9,10.92,54424
2007,9,14,5,0,22,18.2,27,3.1,75.3,19.8,7.92,52905
2007,9,15,6,1,20.5,18.1,23.2,1.5,86.9,21.3,5.61,48419
2007,9,16,7,1,21.1,19.7,24.2,3.3,77.6,19.6,6.5,43409
2007,9,17,1,0,23.1,19.2,27.7,3.2,64,18.1,20.68,53153
2007,9,18,2,0,20.4,18.3,21.8,4.1,82.4,20,2.19,52524
2007,9,19,3,0,22.4,20.3,26.7,2.3,87.6,24.1,4.56,55475
2007,9,20,4,0,25.6,20.1,31.1,2.7,75.8,24.6,10.15,57220
2007,9,21,5,0,22.1,20.7,24,3.5,78.3,21.1,5.13,54409
2007,9,22,6,1,20.2,18.5,22.1,4.2,69.1,16.7,5.91,45931
2007,9,23,7,1,21.7,18.7,25,3.4,64.3,16.9,12.77,41191
2007,9,24,1,1,22.5,18.6,27,2.2,68.9,18.9,17.06,36266
2007,9,25,2,1,22.2,17.8,27.7,1.4,73,19.5,16.06,34024
2007,9,26,3,1,22.1,18.6,26.2,2.5,72,19.3,11.01,37671
2007,9,27,4,0,21,18.3,23.5,3.4,84.9,21.5,1.06,47548
2007,9,28,5,0,17.2,15.1,19.7,2,63,12.4,5.96,48630
2007,9,29,6,1,18.1,14.1,21.2,2.4,67.8,14.3,7.36,45188
2007,9,30,7,1,17.9,16.7,18.7,1.4,78.4,16.3,2.5,42970
2007,10,1,1,0,18.3,16.6,20.7,1.1,74.9,15.9,5.31,50325
2007,10,2,2,0,19.5,16.7,22.2,1.4,71.1,16.2,6.59,50772
2007,10,3,3,1,18.3,17.5,19.3,2.3,81.4,17.4,1.44,47283
2007,10,4,4,0,20.2,17.5,25,1.7,78.1,18.5,9.46,51328
2007,10,5,5,0,20.9,16.2,26.2,2.4,57.1,13.9,17.65,50563
2007,10,6,6,1,21.3,18.2,25.3,2.2,51.9,13.2,13.67,45538
2007,10,7,7,1,19.5,15.1,25.2,2.7,68.6,15.7,9.6,43032
2007,10,8,1,0,13.4,10.8,17.2,3.2,57.6,8.9,10.99,49993
2007,10,9,2,0,14.7,7.9,21.7,1.7,52.9,8.8,17.09,50030
2007,10,10,3,0,15.9,11.3,19.7,1.6,66.6,12.2,6.81,49685
2007,10,11,4,0,16.1,12.8,20,2.2,56.4,10.2,11.88,50044
2007,10,12,5,0,16.4,13.1,21.2,2,45.8,8.5,12.13,49564
2007,10,13,6,1,15,11.3,19.5,1.6,57.1,9.9,9.96,43556
2007,10,14,7,1,15.5,12.1,21.3,1.9,48.4,8.3,14.23,42218
2007,10,15,1,0,14.9,9.8,20.7,1.9,60,10.2,12.99,49677
2007,10,16,2,0,14.4,10.1,19.1,1.6,62.4,10.2,10.2,50304
2007,10,17,3,0,13.6,10.3,17.7,2.1,63.3,9.9,10.78,49931
2007,10,18,4,0,14.4,8.5,20.2,1.6,58.3,9.4,14.66,50465
2007,10,19,5,0,10.9,7.5,13.8,3.1,60.9,8.1,9.73,49968
2007,10,20,6,1,6.2,3.2,9.6,4,43.1,4.1,15.57,46161
2007,10,21,7,1,10.6,3.5,17.6,2.1,63.4,8.4,13.56,44221
2007,10,22,1,0,14.6,9.5,19.3,2.1,73.1,12.2,10.25,50931
2007,10,23,2,0,15.6,12.6,20.2,1.3,76.9,13.6,6.91,51294
2007,10,24,3,0,15.9,11.8,21.7,1.6,69.3,12.4,11.06,50696
2007,10,25,4,0,15.7,11.8,20.6,1.6,74,13.1,8,51508
2007,10,26,5,0,16,12.8,20.7,1.6,69.1,12.5,10.44,50600
2007,10,27,6,1,15.3,10.1,21.3,1.8,52.1,8.8,13.11,45478
2007,10,28,7,1,13.7,10.3,17.6,2.8,72.4,11.5,5.7,43781
